track_name,artists,release_year,era,duration_min,danceability,energy,loudness,acousticness,valence
Honey My Friend,Martha Wash,2020,Streaming native,4.267533333333334,0.537,0.4529999999999999,-8.217,0.4,0.5579999999999999
Rise and Shine,Martha Wash,2020,Streaming native,4.1734,0.7120000000000001,0.779,-7.643,0.0028399999999999,0.362
Melancholy Mood,Bob Dylan,2016,Streaming growth,2.8668833333333335,0.647,0.0932,-21.932,0.87,0.4429999999999999
Streets of Philadelphia,Bruce Springsteen,1993,Pre-streaming,4.208216666666667,0.708,0.19,-16.578,0.1939999999999999,0.47
Lovetown,Peter Gabriel,1993,Pre-streaming,5.444,0.752,0.315,-16.567,0.59,0.4
Please Send Me Someone to Love,Sade,1993,Pre-streaming,3.6877833333333334,0.411,0.295,-14.428,0.431,0.142
Have You Ever Seen the Rain?,Spin Doctors,1993,Pre-streaming,2.664,0.624,0.693,-10.075,0.0222,0.7809999999999999
Philadelphia,Neil Young,1993,Pre-streaming,4.054,0.312,0.173,-15.618,0.958,0.146
Long Time Ago,Trae Tha Truth;T.I.,2016,Streaming growth,3.3964,0.691,0.755,-6.187,0.00615,0.551
Oh My My,Blue October,2020,Streaming native,3.1868833333333333,0.6729999999999999,0.745,-4.777,0.0217,0.736
Love at a Distance,Stephen Bishop,2019,Streaming growth,4.788883333333334,0.62,0.785,-9.633,0.0653,0.823
Don't Give Up,Dave Warrin;Jody Watley,2002,Pre-streaming,5.283333333333333,0.6779999999999999,0.591,-7.365,0.0197,0.7709999999999999
Self Sabotage,Rebecca Black,2020,Streaming native,3.921666666666667,0.555,0.619,-4.595,0.0821,0.265
Closer,Rebecca Black,2020,Streaming native,2.9,0.637,0.579,-7.35,0.00581,0.405
I’m Using My Bible For A Roadmap,Rusty York,2015,Streaming growth,1.7013333333333334,0.4920000000000001,0.493,-9.833,0.626,0.88
Take Me In Your Lifeboat,Rusty York,2015,Streaming growth,1.80245,0.514,0.657,-8.136000000000001,0.499,0.8420000000000001
Don't Worry Bout Me - Futosé Remix (Radio Edit),Zara Larsson;Futosé,2019,Streaming growth,3.7233833333333335,0.7,0.8270000000000001,-5.426,0.0375,0.355
Don't Worry Bout Me - Diamond Pistols Remix,Zara Larsson;Diamond Pistols,2019,Streaming growth,4.0,0.774,0.733,-4.9830000000000005,0.069,0.401
Don't Worry Bout Me - Alle Farben Remix,Zara Larsson;Alle Farben,2019,Streaming growth,2.8652333333333333,0.629,0.727,-7.117000000000001,0.0447,0.355
Bankhead,D4L,2005,Pre-streaming,3.99045,0.8220000000000001,0.902,-5.651,0.0606,0.747
Laffy Taffy,D4L,2005,Pre-streaming,3.73755,0.8909999999999999,0.439,-7.994,0.0351,0.622
What Can U Do,D4L,2005,Pre-streaming,3.3691166666666668,0.86,0.728,-7.558,0.0513,0.7759999999999999
Stuntman,D4L,2005,Pre-streaming,3.564216666666667,0.745,0.653,-5.6270000000000024,0.3279999999999999,0.143
Do It Like Me Baby,D4L,2005,Pre-streaming,3.49845,0.962,0.65,-7.621,0.248,0.742
Front Street,D4L,2005,Pre-streaming,3.514883333333333,0.736,0.906,-6.761,0.0365,0.655
Scotty,D4L,2005,Pre-streaming,4.21155,0.622,0.318,-7.707000000000003,0.00978,0.524
Betcha Can't Do It Like Me,D4L,2005,Pre-streaming,3.67445,0.901,0.359,-8.198,0.0095599999999999,0.2189999999999999
I'm da Man,D4L,2005,Pre-streaming,4.117116666666667,0.858,0.604,-7.937,0.00492,0.63
Diggin' Me,D4L,2005,Pre-streaming,4.896,0.933,0.4270000000000001,-13.026,0.0476,0.8270000000000001
Get Real Low,D4L,2005,Pre-streaming,3.8933333333333335,0.8,0.522,-8.392000000000001,0.08,0.474
"Make It Rain (feat. 2 Short, Sweets and Kool Ace)",D4L;2 Short;Sweets;Kool Ace,2005,Pre-streaming,4.665783333333334,0.893,0.897,-4.78,0.147,0.939
Shittin' Me,D4L,2005,Pre-streaming,5.24155,0.8109999999999999,0.5539999999999999,-6.974,0.447,0.455
Game Owe Me (feat. Kool Ace),D4L;Kool Ace,2005,Pre-streaming,4.038666666666667,0.933,0.713,-5.864,0.0062299999999999,0.639
Use It Up and Wear It Out,Odyssey,2011,Streaming growth,4.215116666666667,0.845,0.523,-15.909,0.145,0.578
If You're Looking for a Way Out,Odyssey,2011,Streaming growth,4.312,0.561,0.426,-11.887,0.55,0.282
Going Back to My Roots,Odyssey,2011,Streaming growth,3.9342166666666665,0.7190000000000001,0.608,-14.777,0.0445,0.75
Don't Tell Me Tell Her,Odyssey,2011,Streaming growth,4.550666666666666,0.735,0.608,-13.533,0.121,0.877
Each Day I Fall in Love With You Again,Odyssey,2011,Streaming growth,3.8922166666666667,0.518,0.382,-12.691,0.8370000000000001,0.237
(Joy) I Know It,Odyssey,2011,Streaming growth,4.281783333333333,0.83,0.418,-13.498,0.191,0.436
I Just Can't Believe It's True (I've Lost and Found You),Odyssey,2011,Streaming growth,3.494666666666667,0.657,0.7040000000000001,-13.934,0.1639999999999999,0.4379999999999999
Shades of Blue,Odyssey,2011,Streaming growth,4.018,0.5670000000000001,0.51,-13.523,0.105,0.769
BBLU (feat. Fatboy SSE & Project Pat),Coca Vango;Fatboy SSE;Project Pat,2019,Streaming growth,3.230766666666667,0.888,0.622,-9.308,0.00214,0.785
Lights Out,The Hip Hop Society;Ademir;Jack;Saigo;Dani,2020,Streaming native,3.9304333333333332,0.794,0.498,-10.866,0.111,0.31
Maxwell Land Grant,The Hip Hop Society;Fall Risk;Jack;Saigo,2020,Streaming native,4.16465,0.56,0.768,-9.623,0.243,0.693
My Kind of Bite,Little Sister,2016,Streaming growth,4.00135,0.546,0.631,-5.6110000000000015,0.111,0.474
Lucky Charm,Little Sister,2016,Streaming growth,3.479033333333333,0.792,0.893,-5.902,0.0606,0.979
Time,Little Sister,2016,Streaming growth,4.2448,0.626,0.722,-7.315,0.00926,0.529
What If...,Little Sister,2016,Streaming growth,4.499183333333334,0.482,0.267,-8.124,0.7829999999999999,0.15
I Could Never Take The Place Of Your Man,Prince,2005,Pre-streaming,3.392,0.581,0.5820000000000001,-11.17,0.0186,0.653
Leaving on a Jet Plane,John Denver,2007,Pre-streaming,3.6413333333333333,0.491,0.26,-13.336,0.66,0.46
Rhymes and Reasons,John Denver,2007,Pre-streaming,3.2571166666666667,0.484,0.401,-11.988,0.601,0.511
"Poems, Prayers and Promises",John Denver,2007,Pre-streaming,4.092216666666666,0.5670000000000001,0.16,-14.681,0.883,0.4539999999999999
I Guess He'd Rather Be in Colorado,John Denver,2007,Pre-streaming,2.1197833333333334,0.476,0.148,-14.811,0.925,0.495
Friends with You,John Denver,2007,Pre-streaming,3.37155,0.35,0.296,-11.712,0.722,0.4039999999999999
I'd Rather Be a Cowboy (Lady's Chains),John Denver,2007,Pre-streaming,4.421783333333333,0.308,0.469,-12.135,0.362,0.407
Farewell Andromeda (Welcome to My Morning),John Denver,2007,Pre-streaming,4.055116666666667,0.319,0.469,-11.336,0.431,0.537
Back Home Again,John Denver,2007,Pre-streaming,4.736,0.485,0.276,-13.12,0.8220000000000001,0.578
Matthew,John Denver,2007,Pre-streaming,3.707116666666667,0.537,0.3339999999999999,-12.619000000000002,0.7340000000000001,0.8690000000000001
"Thank God I'm a Country Boy - Live at the Universal Amphitheatre, Los Angeles, CA - August/September 1974",John Denver,2007,Pre-streaming,3.3411166666666667,0.409,0.621,-11.015999999999998,0.6559999999999999,0.836
Annie's Song,John Denver,2007,Pre-streaming,3.001333333333333,0.325,0.278,-12.383,0.8690000000000001,0.434
Sweet Surrender,John Denver,2007,Pre-streaming,5.46845,0.231,0.4029999999999999,-12.121,0.8240000000000001,0.613
"Baby, You Look Good to Me Tonight",John Denver,2007,Pre-streaming,2.79,0.677,0.39,-11.42,0.778,0.831
Like a Sad Song,John Denver,2007,Pre-streaming,3.70555,0.308,0.0341,-17.191,0.962,0.1939999999999999
How Can I Leave You Again,John Denver,2007,Pre-streaming,3.14445,0.544,0.182,-12.951,0.82,0.521
It Amazes Me,John Denver,2007,Pre-streaming,2.61955,0.375,0.312,-12.43,0.856,0.7290000000000001
I Want to Live,John Denver,2007,Pre-streaming,3.78355,0.36,0.231,-13.478,0.889,0.306
"My Sweet Lady - ""Greatest Hits"" Version",John Denver,2007,Pre-streaming,4.81355,0.327,0.0728,-15.333,0.8290000000000001,0.191
Autograph,John Denver,2007,Pre-streaming,3.632216666666667,0.472,0.254,-13.726,0.308,0.4529999999999999
Some Days Are Diamonds (Some Days Are Stone),John Denver,2007,Pre-streaming,3.994883333333333,0.637,0.28,-14.532,0.187,0.45
The Cowboy and the Lady,John Denver,2007,Pre-streaming,4.602216666666667,0.563,0.445,-13.224,0.455,0.585
Seasons of the Heart,John Denver,2007,Pre-streaming,3.81155,0.364,0.148,-17.03,0.8390000000000001,0.21
Shanghai Breezes,John Denver,2007,Pre-streaming,3.21445,0.264,0.264,-13.396,0.797,0.469
Perhaps Love,John Denver;Plácido Domingo,2007,Pre-streaming,2.948,0.3979999999999999,0.2019999999999999,-12.947,0.77,0.249
Wild Montana Skies,John Denver;Emmylou Harris,2007,Pre-streaming,4.052666666666667,0.611,0.282,-14.194,0.69,0.423
Love Again,John Denver;Sylvie Vartan,2007,Pre-streaming,2.8751166666666665,0.534,0.368,-10.33,0.763,0.251
Dreamland Express,John Denver,2007,Pre-streaming,4.104666666666667,0.741,0.354,-14.788,0.489,0.6679999999999999
Is It Love? - Live 1995,John Denver,2007,Pre-streaming,4.262,0.59,0.285,-15.133,0.843,0.602
Summertime,Dionne Warwick,1967,Pre-streaming,2.915783333333333,0.25,0.165,-15.321,0.935,0.294
You'll Never Walk Alone,Dionne Warwick,1967,Pre-streaming,4.08555,0.261,0.22,-14.685,0.872,0.186
Something Wonderful,Dionne Warwick,1967,Pre-streaming,2.4433333333333334,0.513,0.291,-16.827,0.889,0.619
One Hand One Heart (With These Hands),Dionne Warwick,1967,Pre-streaming,3.951783333333333,0.272,0.275,-14.628,0.8640000000000001,0.2789999999999999
The Way You Look Tonight,Dionne Warwick,1967,Pre-streaming,2.4702166666666665,0.4029999999999999,0.51,-12.587,0.564,0.828
He (She) Loves Me,Dionne Warwick,1967,Pre-streaming,2.367783333333333,0.392,0.387,-12.422,0.6659999999999999,0.8140000000000001
I Believe in You,Dionne Warwick,1967,Pre-streaming,2.446,0.6890000000000001,0.54,-12.008,0.672,0.731
"Baubles, Bangles & Beads",Dionne Warwick,1967,Pre-streaming,2.7786666666666666,0.575,0.26,-16.657,0.757,0.51
Anything You Can Do,Dionne Warwick,1967,Pre-streaming,2.279333333333333,0.623,0.477,-15.702,0.88,0.841
My Ship,Dionne Warwick,1967,Pre-streaming,3.324666666666667,0.362,0.175,-15.581,0.934,0.272
"Could You Put Your Light On, Please",Harry Chapin,2015,Streaming growth,4.481333333333334,0.442,0.417,-10.94,0.415,0.266
Greyhound,Harry Chapin,2015,Streaming growth,5.679116666666666,0.491,0.449,-12.503,0.586,0.28
Everybody's Lonely,Harry Chapin,2015,Streaming growth,4.128,0.6629999999999999,0.322,-14.563,0.603,0.4479999999999999
"Sometime, Somewhere Wife",Harry Chapin,2015,Streaming growth,4.909783333333333,0.506,0.493,-10.872,0.698,0.287
Empty,Harry Chapin,2015,Streaming growth,2.9202166666666667,0.632,0.278,-14.929,0.6709999999999999,0.304
Taxi,Harry Chapin,2015,Streaming growth,6.769116666666666,0.599,0.4270000000000001,-11.075,0.545,0.484
Any Old Kind of Day,Harry Chapin,2015,Streaming growth,4.784883333333333,0.6809999999999999,0.243,-13.457,0.82,0.346
Dogtown,Harry Chapin,2015,Streaming growth,7.476216666666667,0.512,0.5379999999999999,-11.058,0.51,0.389
Same Sad Singer,Harry Chapin,2015,Streaming growth,4.207783333333333,0.382,0.203,-14.458,0.701,0.191
Sunday Morning Sunshine,Harry Chapin,2015,Streaming growth,3.73955,0.634,0.421,-8.927999999999997,0.7340000000000001,0.452
And the Baby Never Cries,Harry Chapin,2015,Streaming growth,5.153783333333333,0.467,0.0808,-23.462,0.805,0.165
Burning Herself,Harry Chapin,2015,Streaming growth,3.5077833333333333,0.6859999999999999,0.424,-13.932,0.369,0.541
Barefoot Boy,Harry Chapin,2015,Streaming growth,3.4962166666666668,0.433,0.0835,-18.575,0.706,0.149
Circle,Harry Chapin,2015,Streaming growth,3.4031166666666666,0.496,0.2769999999999999,-15.883,0.757,0.496
Woman Child,Harry Chapin,2015,Streaming growth,5.41045,0.531,0.241,-15.838,0.6459999999999999,0.555
Winter Song,Harry Chapin,2015,Streaming growth,2.52845,0.295,0.0193,-29.366,0.818,0.288
Short Stories,Harry Chapin,2015,Streaming growth,4.570883333333334,0.5870000000000001,0.472,-9.632,0.6679999999999999,0.43
W*O*L*D*,Harry Chapin,2015,Streaming growth,5.1608833333333335,0.6629999999999999,0.526,-11.265999999999998,0.684,0.562
Song for Myself,Harry Chapin,2015,Streaming growth,4.432666666666667,0.606,0.531,-10.586,0.4589999999999999,0.613
Song Man,Harry Chapin,2015,Streaming growth,3.2117833333333334,0.515,0.196,-15.213,0.748,0.161
Changes,Harry Chapin,2015,Streaming growth,4.5262166666666666,0.64,0.414,-12.878,0.539,0.583
They Call Her Easy,Harry Chapin,2015,Streaming growth,4.038883333333334,0.531,0.251,-18.184,0.92,0.422
Mr. Tanner,Harry Chapin,2015,Streaming growth,5.1706666666666665,0.348,0.302,-15.005,0.835,0.212
Mail Order Annie,Harry Chapin,2015,Streaming growth,4.894,0.43,0.152,-18.045,0.8959999999999999,0.1369999999999999
There's Alot of Lonely People Tonight,Harry Chapin,2015,Streaming growth,3.6826666666666665,0.787,0.209,-20.207,0.923,0.523
Old College Avenue,Harry Chapin,2015,Streaming growth,4.32045,0.361,0.124,-21.437,0.928,0.193
Dreams Go By,Harry Chapin,2015,Streaming growth,4.706666666666667,0.6859999999999999,0.505,-9.964,0.4679999999999999,0.847
Tangled up Puppet,Harry Chapin,2015,Streaming growth,3.67355,0.541,0.508,-10.165,0.539,0.631
Star Tripper,Harry Chapin,2015,Streaming growth,4.30045,0.3979999999999999,0.307,-13.867,0.8540000000000001,0.321
Babysitter,Harry Chapin,2015,Streaming growth,4.575116666666666,0.476,0.185,-17.094,0.862,0.3229999999999999
Someone Keeps Calling My Name,Harry Chapin,2015,Streaming growth,6.461116666666666,0.44,0.341,-13.46,0.727,0.608
The Rock,Harry Chapin,2015,Streaming growth,4.203783333333333,0.62,0.456,-10.979,0.647,0.511
Sandy,Harry Chapin,2015,Streaming growth,2.7922166666666666,0.429,0.126,-22.518,0.825,0.359
Dirt Gets Under the Fingernails,Harry Chapin,2015,Streaming growth,3.77,0.7020000000000001,0.528,-13.524,0.608,0.772
Stop Singing These Sad Songs,Harry Chapin,2015,Streaming growth,2.997116666666667,0.736,0.455,-13.561,0.264,0.902
On the Road to Kingdom Come,Harry Chapin,2015,Streaming growth,5.44845,0.59,0.465,-13.406,0.501,0.7829999999999999
The Parade's Still Passing By,Harry Chapin,2015,Streaming growth,3.441116666666667,0.7120000000000001,0.282,-16.112000000000002,0.723,0.639
Joy ( I Know It) - Remix,Odyssey,2007,Pre-streaming,5.688883333333333,0.81,0.823,-10.128,0.0105,0.909
Girls @ (feat. Chance the Rapper),Joey Purp;Chance the Rapper,2017,Streaming growth,3.549166666666667,0.937,0.539,-7.316,0.0077599999999999,0.621
Heavy (feat. Kiiara) - Nicky Romero Remix,Linkin Park;Kiiara;Nicky Romero,2017,Streaming growth,3.493333333333333,0.603,0.818,-4.721,0.314,0.574
Silent Night,Johnny Adams,2008,Pre-streaming,5.253333333333333,0.258,0.3329999999999999,-16.442,0.698,0.166
O Little Town of Bethlehem,Johnny Adams,2008,Pre-streaming,4.55,0.236,0.357,-13.455,0.41,0.144
The Lord's Prayer,Johnny Adams,2008,Pre-streaming,3.6188833333333332,0.186,0.327,-13.844,0.62,0.138
Silver Bells,Johnny Adams,2008,Pre-streaming,3.5837833333333333,0.526,0.3429999999999999,-15.005,0.569,0.218
The Christmas Song,Johnny Adams,2008,Pre-streaming,3.6251166666666665,0.3989999999999999,0.299,-18.454,0.36,0.126
The Little Boy That Santa Forgot,Johnny Adams,2008,Pre-streaming,2.7411166666666666,0.289,0.3329999999999999,-17.022000000000002,0.593,0.176
This Christmas,Johnny Adams,2008,Pre-streaming,2.7426666666666666,0.6579999999999999,0.451,-14.977,0.135,0.447
Lonesome Christmas,Johnny Adams,2008,Pre-streaming,3.22955,0.672,0.362,-16.723,0.209,0.7170000000000001
The Bells of St. Mary,Johnny Adams,2008,Pre-streaming,2.8948833333333335,0.296,0.289,-15.595999999999998,0.626,0.505
White Christmas,Johnny Adams,2008,Pre-streaming,3.1311166666666668,0.255,0.386,-14.836,0.237,0.336
Please Come Home for Christmas,Johnny Adams,2008,Pre-streaming,5.13555,0.428,0.26,-16.561,0.341,0.281
Go with Love,Dionne Warwick,1967,Pre-streaming,2.7973333333333334,0.387,0.3989999999999999,-10.003,0.813,0.528
I Just Don't Know What to Do with Myself,Dionne Warwick,1967,Pre-streaming,2.788883333333333,0.314,0.371,-11.63,0.7659999999999999,0.467
Here Where There Is Love,Dionne Warwick,1967,Pre-streaming,2.533333333333333,0.514,0.31,-12.276,0.903,0.354
Trains and Boats and Planes,Dionne Warwick,1967,Pre-streaming,2.76755,0.406,0.247,-12.114,0.913,0.263
As Long as He Needs Me,Dionne Warwick,1967,Pre-streaming,2.90245,0.351,0.0624,-19.011,0.973,0.205
I Wish You Love,Dionne Warwick,1967,Pre-streaming,2.836,0.327,0.171,-17.596,0.957,0.114
(I Never Knew) What You Were up To,Dionne Warwick,1967,Pre-streaming,2.6822166666666667,0.753,0.29,-14.344,0.7440000000000001,0.6
Blowin' in the Wind,Dionne Warwick,1967,Pre-streaming,2.2266666666666666,0.531,0.542,-9.004,0.637,0.8440000000000001
Midnight In The Bay,Johnny Ca$h;Bavgate;Mac Mall,2007,Pre-streaming,3.196,0.787,0.736,-4.376,0.402,0.672
Masters of War - SherGun Remix,Bob Dylan;Drew Sherrod & Strange Daddy,2018,Streaming growth,3.7857166666666666,0.526,0.644,-12.439,0.000723,0.3939999999999999
In Between the Heartaches - Ichiban,Dionne Warwick,1965,Pre-streaming,2.8666666666666667,0.482,0.1889999999999999,-14.806,0.92,0.322
If I Ever Make You Cry - Ichiban,Dionne Warwick,1965,Pre-streaming,3.251116666666667,0.342,0.242,-12.724,0.968,0.218
"Lookin' with My Eyes, Seein' with My Heart a.k.a. (Here I Go Again) Lookin' with My Eyes",Dionne Warwick,1965,Pre-streaming,2.8217833333333333,0.503,0.4379999999999999,-12.582,0.6559999999999999,0.672
Once in a Lifetime,Dionne Warwick,1965,Pre-streaming,2.9633333333333334,0.416,0.174,-15.258,0.716,0.286
Don't Go Breaking My Heart - Ichiban,Dionne Warwick,1965,Pre-streaming,2.3811166666666668,0.655,0.255,-13.880999999999998,0.7490000000000001,0.7609999999999999
Window Wishing - Ichiban,Dionne Warwick,1965,Pre-streaming,2.40045,0.649,0.314,-13.865,0.825,0.657
"Long Day, Short Night",Dionne Warwick,1965,Pre-streaming,2.3777833333333334,0.711,0.359,-14.401,0.777,0.968
How Can I Hurt You? - Ichiban,Dionne Warwick,1965,Pre-streaming,2.6251166666666665,0.71,0.184,-14.843,0.722,0.84
I Loves You Porgy,Dionne Warwick,1965,Pre-streaming,1.7371166666666666,0.525,0.111,-18.121,0.943,0.313
Tomorrow Doesn't Matter Tonight,Starship,1985,Pre-streaming,3.6973333333333334,0.627,0.877,-4.151,0.317,0.365
Rock Myself to Sleep,Starship,1985,Pre-streaming,3.4542166666666665,0.63,0.961,-4.383,0.198,0.644
Desperate Heart,Starship,1985,Pre-streaming,4.08955,0.628,0.8370000000000001,-5.8020000000000005,0.128,0.441
Private Room,Starship,1985,Pre-streaming,4.84355,0.627,0.95,-4.832,0.0161,0.807
Before I Go,Starship,1985,Pre-streaming,5.24755,0.7440000000000001,0.816,-4.968,0.124,0.623
Hearts Of the World (Will Understand),Starship,1985,Pre-streaming,4.398883333333333,0.6709999999999999,0.951,-5.73,0.0975,0.68
Love Rusts,Starship,1985,Pre-streaming,4.971116666666667,0.419,0.615,-6.617000000000001,0.23,0.3379999999999999
Bring It Back - Classic Club,Soul Survivors;Angie Brown,2007,Pre-streaming,7.198883333333334,0.718,0.878,-4.9060000000000015,0.015,0.917
Bring It Back - Big Room Dub,Soul Survivors;Angie Brown,2007,Pre-streaming,7.236883333333333,0.6629999999999999,0.823,-6.018,0.00156,0.89
"Ruby, Don't Take Your Love To Town",Cake,2007,Pre-streaming,2.9326666666666665,0.684,0.65,-11.561,0.0084599999999999,0.8440000000000001
"Excuse Me, I Think I've Got A Heartache",Cake,2007,Pre-streaming,2.3646666666666665,0.5770000000000001,0.721,-8.103,0.0986,0.7809999999999999
Strangers In The Night,Cake,2007,Pre-streaming,2.8631166666666665,0.7290000000000001,0.401,-10.953,0.304,0.628
Multiply The Heartaches,Cake,2007,Pre-streaming,2.79555,0.635,0.307,-10.869000000000002,0.7509999999999999,0.581
Is This Love,Cake,2007,Pre-streaming,4.493116666666666,0.405,0.7490000000000001,-7.375,0.0235,0.741
I Don't Want to Talk About It (1989 Version),Rod Stewart,2019,Streaming growth,4.834,0.477,0.452,-10.682,0.413,0.351
Like We Used to (Rainy Day Sessions),A Rocket To The Moon;Larkin Poe,2019,Streaming growth,3.471783333333333,0.512,0.477,-5.084,0.722,0.489
Officially Missing You - Radio Version,Tamia,2019,Streaming growth,4.05155,0.635,0.395,-10.267,0.259,0.196
How Am I Supposed to Live Without You,Laura Branigan,2019,Streaming growth,4.3886666666666665,0.5589999999999999,0.469,-8.26,0.813,0.185
Beat Patrol,Starship,1987,Pre-streaming,4.427783333333333,0.633,0.88,-6.566,0.0434,0.976
It's Not Over ('Til It's Over),Starship,1987,Pre-streaming,4.288883333333334,0.602,0.8390000000000001,-6.452000000000001,0.00541,0.58
Girls Like You,Starship,1987,Pre-streaming,4.271333333333334,0.524,0.957,-5.414,0.066,0.7859999999999999
Wings of a Lie,Starship,1987,Pre-streaming,4.966666666666667,0.5379999999999999,0.675,-8.488,0.505,0.536
